previous_article,previous_article_text,current_article,current_article_text,number_of_clicks,click_rate
France,"[[[387, 46, 2391, 0, 348, 874], [30, 7, 123, 507, 3909, 1456, 30, 10170, 6, 556, 525, 5, 12, 52, 11776, 917, 2071, 583, 5, 1456, 10170, 6, 68, 181, 419, 253], [], [3909, 387, 3459, 25, 0, 4878, 937, 4, 0, 711, 1629, 5, 0, 193, 937, 5, 25, 0, 13956, 4, 0, 2353, 2561], [20, 30, 456, 1910, 4, 7, 0, 73542, 113, 3, 0, 3030, 3, 47, 1456], [387, 30, 7, 22393, 3922, 763, 874, 17, 47, 444, 5692, 2626, 6, 0, 3616, 3, 0, 417, 3, 300, 5, 3, 0, 3941]], [[3909, 387, 30, 718, 29421, 25, 0, 193, 21, 2975, 6897, 509, 2311, 931, 8291, 25433, 5, 1029], [387, 2071, 358, 5, 121485, 52, 593, 607, 718, 17, 1342, 5, 21375, 718, 348, 29273, 5, 0, 2238, 24193, 718, 2759, 1398], [387, 30, 2858, 4, 0, 104, 1859, 21, 0, 1629, 4516, 42, 1280, 10607, 0, 711, 1629]], [[387, 30, 0, 426, 123, 6, 0, 291, 354, 5, 0, 232, 426, 6, 525], [20, 33, 30, 48, 3, 0, 85, 11432, 268, 10, 109, 589], [105, 0, 5, 589, 387, 48170, 181, 3, 193, 453, 105, 0, 5, 199, 589, 387, 1190, 48, 3, 0, 426, 4264, 2552, 3, 0, 79, 488, 426, 2939, 3, 193, 259, 5, 323, 637, 1981, 831, 5, 109, 1244, 583], [387, 30, 7, 281809, 123, 5, 10671, 0, 422, 426, 427, 29126], [610, 674, 4331, 239, 643, 571, 3306, 85], [6, 0, 85, 2733, 4, 14280, 4331, 1265], [20, 30, 0, 181, 528, 123, 6, 0, 85, 1653, 93, 205, 3439], [], [], [], [], [387, 30, 48, 3, 0, 238, 393, 3, 0, 291, 354, 5, 33, 0, 426, 607, 237, 3, 64, 393], [20, 30, 52, 7, 238, 393, 3, 0, 104, 471, 5, 7, 393, 3, 0, 59868, 0, 945, 5, 0, 1909, 354], [20, 30, 48, 3, 0, 174, 2273, 393, 3, 0, 104, 471, 194, 382, 5, 261, 0, 426, 30355, 3, 490, 4034, 17, 1546, 19471, 5, 490, 268, 1189, 6, 0, 291, 354]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",24,0.0071599045346062064
Montesquieu,"[[[1301, 1833, 342, 6677, 342, 1047, 5048, 342, 98815], [450, 617, 30, 3659, 346, 7], [98815], [18, 30, 7, 348, 209, 26430, 38, 682, 105, 0, 464, 3, 18258], [18, 30, 1613, 10, 26, 2314, 3, 0, 6654, 3, 268, 6, 78], [109, 1199, 64, 74, 0, 85, 234, 20], [18, 275, 159, 0, 570, 54608, 5, 10617, 2552, 814]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",95,0.286144578313253
Pennsylvania,"[[[1989, 30, 48, 3, 0, 92, 6, 0, 104, 112, 3, 453], [20, 30, 6, 0, 4818, 153, 3, 0, 123], [20, 33, 7, 718, 17, 1992, 13, 0, 259, 259, 1667, 13, 0, 139, 5, 259, 3589, 5, 7066, 13, 0, 139, 50, 1700, 13, 0, 322, 5, 50, 196, 5, 1241, 14439, 13, 0, 193]], [[0, 92, 351, 3, 1989, 30, 25629], [0, 426, 115, 6, 1989, 30, 2201], [0, 92, 7398, 3, 1989, 30, 0, 23247, 92], [0, 533, 1004, 3, 1989, 30, 1614, 6304]], [[1989, 30, 219, 346, 10, 47, 542, 6, 0, 140, 2525, 47, 426, 501, 3, 24255, 5, 47, 1106, 459]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",17,0.0040389641244951285
Paris,"[[[1035, 7398, 0, 115, 3, 897, 30, 0, 351, 115, 3, 387, 5, 0, 426, 115, 6, 387], [0, 237, 30, 1608, 5, 204, 93, 69, 682, 63], [83, 4633, 30, 2428, 0, 485, 3, 0, 1035, 237, 1027, 4, 93, 69]], [[0, 24717, 620, 307, 131, 0, 167, 153, 3, 1035, 5, 6586, 20, 75, 55, 153, 346, 7, 0, 218, 231, 5, 0, 248, 231], [20, 30, 13620, 21, 109, 2061]], [[1035, 30, 52, 0, 313, 3, 348, 427, 51757, 1596, 5, 1295], [1035, 33, 109, 760, 1133, 5, 2245, 447], [19, 7, 1596, 313, 1035, 33, 7, 191, 219, 3681, 5837, 278, 580, 0, 5083], [20, 52, 33, 55, 922], [0, 5083, 30, 1190, 6, 5, 47, 477, 2653, 30, 181, 73]], [[0, 115, 33, 7, 5436, 1704, 1135, 113, 3, 0, 69, 63, 30, 25, 587, 387], [63, 30, 109, 494, 2551, 17, 64, 921, 3, 565], [1035, 52, 33, 77, 1554, 3, 4570, 117, 325, 4570, 5, 897, 4570]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",22,0.00854368932038835
Satanism,"[[[73187, 30, 7, 1388, 12, 33, 201, 494, 2301], [20, 86, 4466, 494, 2830, 5, 4044]], [[1071, 0, 1388, 73187, 30, 120, 234, 4, 203, 12, 0, 899, 234, 20, 14219, 36, 117, 7, 129, 34, 0, 129, 1000, 88, 36, 269, 3, 1000, 7, 121656], [180, 117, 37, 20, 30, 120, 234, 4, 203, 0, 2453, 32706, 3, 7, 129], [7, 530, 3, 129, 117, 47243, 46, 151, 5805, 33, 6, 0, 341, 30, 580, 121656, 21, 77, 69]], [[0, 1388, 30, 456, 234, 21, 69, 38, 88, 36, 346, 181, 59, 46, 88, 36, 117, 121656, 38, 269, 12, 73187, 1702, 7071, 7, 4367, 30, 580, 17021, 5, 12, 121656, 303, 103, 4, 320, 6, 7, 136, 98, 219, 2876, 21, 1533], [37, 30, 36, 1446, 3, 181, 121656], [10, 101, 17021, 30, 91, 7, 4380, 10, 0, 1637, 4, 30, 1000, 52, 0, 1388, 17021, 30, 234, 7, 4380, 10, 300, 4527, 3504, 5, 10, 2489], [158, 69, 117, 0, 1649, 3, 11131, 106643, 5, 30, 1071, 580, 377507, 121656], [63, 30, 201, 1194, 27478, 129, 3, 494, 1554, 34, 0, 181, 219, 346, 30, 0, 512, 3, 17021, 1210, 6, 21, 11131, 106643, 38, 52, 2432, 0, 27478, 5489], [151, 413, 37, 1554, 3, 121656, 30, 22136, 1702, 39, 88, 36, 733, 6, 7, 152, 30, 39, 88, 1276, 3796], [39, 733, 12, 63, 30, 84, 28103]], [[68, 1554, 3, 135733, 88, 7071, 17021], [39, 30, 580, 94098, 46, 1274, 121656, 113, 39, 733, 44, 2830, 30, 167], [39, 269, 44, 2830, 30, 793, 4, 12, 3, 21471]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",10,0.005200208008320333
Nationalism,"[[[11983, 30, 7, 179, 3, 269, 12, 203, 12, 77, 129, 3, 473, 125, 7, 1415, 129, 189, 30, 415, 4, 1067, 4743, 6, 0, 4804, 711, 10321], [], [], [14868, 9186, 269, 12, 0, 143, 179, 4, 159, 37, 1927, 5, 1566, 424, 46, 14894, 21, 68, 30, 10, 236, 129, 4, 33, 44, 261, 513], [77, 4762, 269, 37, 30, 0, 143, 179, 4, 1753, 357, 5, 2690, 129, 6096, 21, 0, 3634, 3, 1415, 129]], [[0, 3793, 3, 11983, 30, 64882, 5, 811, 11983]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",10,0.027027027027027032
Tragedy,"[[[6, 2496, 7, 4667, 7, 6931, 21, 21094, 30, 7, 282, 12, 156, 3914, 10, 0, 3644, 46, 15833, 46, 68], [7, 4667, 30, 1140, 59, 7, 899, 38, 33, 109, 219, 1506, 34, 33, 48, 992, 1506, 580, 7, 7448, 18049, 12, 1157, 2194, 10, 103, 5, 1881, 26, 213, 46, 1409]], [[456, 6, 7, 4667, 63, 30, 48, 555, 770, 12, 0, 3644, 1655, 5, 841, 4, 1449, 34, 84, 4041, 102, 18, 14219, 20, 159, 37, 873, 181, 5, 181, 1085, 4, 1927], [19020, 21211, 6, 2359, 1622, 2496, 111, 39, 30, 3133, 22, 1213, 1427], [0, 87, 181, 1613, 1622, 4667, 1541, 30, 74900, 63572, 5, 59887], [168, 1613, 1541, 488, 7477, 5, 2393, 33506]], [[1071, 0, 1388, 4667, 30, 52, 234, 4, 1702, 645, 17, 7, 978, 3627, 6, 567, 214]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",13,0.13978494623655913
Potsdam,"[[[29523, 30, 7, 357, 514, 115, 42, 30, 248, 182, 4, 2499], [6, 853, 20, 3255, 0, 718, 3, 2499, 5, 30, 59, 2736, 3, 2499, 1437], [20, 30, 0, 351, 3, 0, 92, 3, 18414], [29523, 33, 7, 357, 485, 59, 69, 682, 6, 37, 115, 6]], [[13, 0, 68, 823, 20, 30, 0, 426, 85, 3455, 576, 6, 509], [29523, 30, 7, 3698, 3, 0, 15647, 691, 5, 0, 514, 12978, 207], [20, 30, 394, 6, 0, 464, 3, 18258, 17, 7, 5604, 2515, 3, 3858, 5, 4901], [29523, 30, 7434, 7, 7, 16921, 14451, 2895, 42, 54, 9794, 47, 69, 3, 44, 1483, 17, 1746, 5, 29523, 716, 49576, 0, 1781, 3, 2510, 1301, 12519, 2789, 278507, 29194, 1781, 3, 2510, 2227, 1252, 2170, 352, 1781, 3, 2510, 1064, 3, 3858, 1781, 3, 2510, 1064, 3, 3858], []], [[204, 0, 115, 63, 30, 7, 281, 3, 1241, 5, 1704, 4816], [0, 625, 5, 2533, 3, 160315, 30, 0, 1437, 3, 0, 85, 3455, 576], [0, 1332, 354, 88, 36, 498, 109, 3, 0, 29523, 760, 9013, 5, 39, 944, 4, 37, 122, 6, 412], [0, 2229, 3, 5841, 0, 353, 30, 498, 34, 91, 316, 3712]], [[0, 29523, 448, 6, 30, 802, 22, 0, 2533, 310700]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",17,0.037199124726477024
Vampire,"[[[23017, 30, 7519, 6, 4754, 5, 523], [0, 11868, 523, 30, 1361, 6, 828, 525, 34, 181, 3, 197, 1194, 69, 253, 11868, 30, 1210, 21, 41001, 40653, 6, 0, 1613, 1999, 22139], [306, 69, 733, 12, 11868, 30, 567, 34, 39, 30, 149, 191, 814, 6, 1005, 458, 5, 539]], [[23017, 30, 442, 69, 34, 33, 7, 15690, 12623], [77, 11868, 390, 4603, 1454, 4, 3981], [39, 88, 37, 21, 9315, 69, 46, 2694, 13, 0, 4591, 17, 44, 55, 173, 19026], [69, 38, 30, 1916, 21, 33, 44, 1454, 4603, 21, 11868, 107, 52, 399, 11868], [423, 86, 682, 138, 0, 214, 634, 3, 69], [6, 109, 523, 11868, 86, 511, 75, 68, 2694, 1140, 4925, 413, 52, 6304, 5450, 46, 10784]], [[4349, 13, 0, 523, 11868, 107, 33, 77, 46, 64, 3, 37, 8853], [], [39, 86, 36, 242, 66, 6, 13738, 100, 39, 4294, 105, 0, 122], [], [39, 86, 91, 30, 1916, 6, 1192, 179, 30, 45744], [33, 7, 2388, 1203, 131, 44, 1058, 46, 30, 10065, 46, 9034, 17, 204545], [30, 208, 13, 484], [], [39, 86, 30, 9291, 21, 44911, 46, 68, 1213, 4380, 9005, 2677, 430, 5, 1891], [], [39, 86, 36, 1007, 0, 2561, 2133, 39, 30, 6, 7, 11278, 13620, 21, 3878, 25, 44, 3944], [], [83, 11868, 9641, 44, 6474, 39, 86, 9878, 6, 0, 25547, 3, 7, 2090], [], [83, 7, 4769, 3, 1818, 5614, 3404, 46, 68, 793, 5732, 30, 6830, 13, 0, 17222, 7, 11868, 43, 33, 4, 2428, 359, 5614], [], [39, 33, 84, 8975, 6, 2847, 6461, 46, 68, 873], [], [23017, 33, 13836, 2711], [], [23017, 30, 1866, 1454, 83, 442, 39, 3255, 0, 2486, 43, 242]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",19,0.0100635593220339
Bastille,"[[[0, 32137, 30, 7, 997, 6, 1035, 387], [20, 30, 4526, 105, 0, 348, 2525, 13, 375], [20, 30, 436, 21, 1565, 25, 0, 314, 1852, 0, 69], [37, 770, 30, 1568, 0, 1092, 3, 0, 348, 2525], [373, 6, 387, 0, 375, 97033, 22235, 46, 32137, 122, 30, 7, 121, 2332]]]",Voltaire,"[[[16620, 5404, 52, 346, 7], [35442, 30, 7, 348, 11296], [18, 30, 3045, 6, 5, 2274, 60, 6, 75149], [18, 2357, 6, 1035, 6]], [[35442, 88, 36, 117, 387, 22, 0, 79, 113, 18, 269, 12, 20, 30, 167, 2535], [18, 52, 88, 36, 117, 0, 512, 5, 269, 12, 69, 189, 30, 949, 4, 733, 102, 39, 303], [212, 18, 88, 36, 117, 1517, 900, 5, 269, 12, 7, 123, 408, 4, 30, 410, 21, 7, 6618, 5, 562, 691], [35442, 33, 4, 682, 6, 4588, 6, 563, 10, 87, 62, 25, 4, 111, 37, 1159, 30, 181, 861], [18, 117, 0, 4044, 3, 279, 17555]], [[35442, 30, 52, 7, 1541], [18, 2432, 109, 539, 6675, 5, 282, 77, 3, 42, 30, 149, 117, 373], [7, 530, 3, 26, 161, 30, 98, 387, 5, 0, 512], [37, 1702, 12, 18, 30, 8315, 22, 34, 399, 181, 814, 1811, 0, 79, 3, 0, 348, 2525], [61, 18, 2357, 22, 464, 35442, 30, 7, 3644, 3, 348, 69], [18, 52, 806, 1121, 5, 2432, 7, 530, 59, 69, 5, 241, 18, 346]], [[35442, 733, 6, 7, 1533, 34, 88, 36, 733, 6, 7, 1533, 4674, 5273, 6, 69, 682, 117, 0, 1377, 1533], [37, 30, 580, 101704], [61, 18, 2357, 6, 1035, 35442, 30, 36, 949, 4, 30, 10598, 6, 7, 512, 113, 18, 88, 36, 733, 6, 0, 1377, 1533]]]",14,0.04844290657439446
